+----------------+---------+--------------+------------+--------------+------------------------------------------------------------------+
|     Matriz     | Tamanho | Complexidade |   Metodo   |    Tempo     |                          Erro Relativo                           |
|           4    |    50    |      2       | eliminacao | 3.920860e-02 | ['1.311901e+00', '1.359214e+00', '1.250992e+00', '1.187851e+00', '3.371987e+00', '1.270750e+00', '1.223568e+00', '1.205581e+00', '1.140987e+00', '1.272408e+00', '1.065654e+00', '1.276135e+00', '1.150376e+00', '5.452157e-01', '1.264596e+00', '1.081758e+00', '1.302505e+00', '1.328897e+00', '1.299661e+00', '1.268942e+00', '1.285111e+00', '1.283907e+00', '1.221499e+00', '1.259834e+00', '1.244351e+00', '1.290988e+00', '1.178187e+00', '1.257206e+00', '1.220264e+00', '1.281444e+00', '1.061588e+00', '1.291239e+00', '1.284109e+00', '1.257679e+00', '1.224120e+00', '1.208853e+00', '1.270107e+00', '1.230081e+00', '1.347426e+00', '1.391372e+00', '1.034458e+00', '1.121440e+00', '1.262838e+00', '1.225311e+00', '1.191669e+00', '1.355847e+00', '1.300290e+00', '1.293815e+00', '1.217226e+00', '1.220733e+00'] |
|           4    |    50    |      2       |  parcial   | 4.077836e-01 | ['3.608147e-06', '3.024203e-06', '2.184664e-06', '1.192114e-06', '3.234589e-07', '2.173365e-06', '3.198884e-07', '2.374835e-05', '5.274074e-07', '1.730931e-06', '2.177324e-06', '1.577645e-06', '2.336757e-06', '2.736554e-05', '1.471798e-06', '2.513296e-06', '1.716094e-06', '1.453114e-06', '3.744174e-06', '3.324416e-06', '3.124184e-06', '1.290282e-06', '1.587679e-06', '5.592807e-07', '1.477786e-06', '2.600865e-06', '2.128662e-06', '3.036773e-06', '2.115926e-06', '3.464301e-06', '4.104688e-05', '2.930795e-06', '2.388731e-06', '1.684206e-06', '4.213251e-06', '1.052970e-06', '2.120024e-06', '2.660934e-07', '1.704845e-06', '4.939210e-06', '5.278493e-05', '3.940148e-06', '2.684402e-06', '1.503596e-06', '9.812923e-08', '8.529025e-07', '1.856246e-06', '1.852618e-06', '1.301114e-06', '4.235591e-06'] |
|           4    |    50    |      2       |  completa  | 4.450198e-01 | ['4.881185e-06', '4.918105e-06', '5.221825e-06', '6.850193e-06', '6.937339e-06', '5.009309e-06', '6.075264e-06', '1.730352e-05', '9.197132e-06', '5.448229e-06', '8.865522e-06', '5.562311e-06', '1.543889e-05', '8.475617e-06', '5.072062e-06', '3.695081e-05', '4.116207e-06', '4.425610e-06', '3.667128e-07', '5.976334e-06', '5.463116e-06', '4.772177e-06', '6.731115e-06', '5.410412e-06', '5.770421e-06', '6.772599e-07', '2.208837e-06', '6.349849e-06', '4.677793e-06', '6.190508e-06', '7.801138e-05', '5.091860e-06', '4.707928e-06', '5.482561e-06', '8.140703e-06', '6.754762e-06', '6.347583e-06', '5.589242e-06', '4.067038e-06', '5.953670e-06', '5.542438e-05', '1.740565e-05', '6.689149e-06', '4.233771e-06', '1.296741e-05', '2.652441e-06', '6.130405e-06', '4.871287e-06', '5.926926e-06', '3.295169e-06'] |
|           5    |    50    |      2       | eliminacao | 3.889540e-02 | ['2.051854e-04', '4.304128e-04', '2.084189e-04', '3.323247e-04', '3.189837e-04', '3.722235e-04', '3.787613e-04', '2.256489e-05', '1.420444e-04', '2.510501e-04', '5.928222e-04', '3.531372e-04', '1.844504e-04', '4.232074e-05', '3.043871e-04', '1.093945e-04', '8.956351e-05', '1.446171e-04', '2.270147e-04', '3.328798e-04', '1.123834e-03', '1.768376e-04', '1.086505e-03', '1.348450e-04', '1.883906e-04', '7.426861e-05', '3.409765e-05', '3.504607e-04', '1.342622e-03', '1.892222e-04', '1.350927e-04', '2.187713e-04', '2.312397e-04', '6.035050e-04', '5.073492e-05', '1.829609e-04', '2.874232e-04', '5.056449e-04', '1.632259e-04', '1.278381e-04', '2.367931e-04', '2.136897e-04', '3.427787e-05', '9.245527e-05', '2.823411e-02', '2.432287e-04', '4.892175e-05', '3.298117e-04', '7.953311e-04', '4.768477e-04'] |
|           5    |    50    |      2       |  parcial   | 4.068394e-01 | ['3.916638e-07', '1.546676e-06', '1.262908e-06', '1.421163e-06', '2.616604e-06', '8.820231e-06', '4.198706e-07', '3.126294e-07', '2.684355e-07', '4.578064e-07', '5.709281e-07', '2.278759e-06', '8.743522e-08', '1.533446e-06', '3.718976e-06', '1.930171e-06', '8.455550e-07', '4.529265e-07', '4.078217e-07', '2.920078e-07', '1.720643e-06', '8.025099e-07', '7.038111e-06', '9.135263e-07', '1.056742e-06', '3.552478e-06', '1.236251e-06', '1.501536e-06', '6.366306e-06', '5.258940e-06', '3.026837e-07', '6.937830e-07', '8.290359e-07', '5.181773e-08', '2.996934e-06', '7.923113e-07', '2.942927e-06', '2.574819e-06', '3.163484e-07', '6.394755e-07', '3.436362e-08', '5.653792e-07', '6.073665e-07', '1.565693e-06', '7.600080e-06', '1.334210e-06', '1.294928e-06', '1.547001e-06', '7.789949e-06', '1.691907e-06'] |
|           5    |    50    |      2       |  completa  | 4.404619e-01 | ['3.916638e-07', '3.052788e-07', '1.877172e-09', '1.670255e-06', '3.696660e-06', '2.119576e-06', '1.817566e-06', '7.695726e-07', '1.857629e-06', '3.551759e-07', '4.794094e-07', '9.563866e-07', '6.301996e-07', '5.976832e-07', '6.181825e-07', '6.509906e-07', '1.294276e-06', '4.529265e-07', '1.911194e-06', '1.783656e-06', '4.588337e-06', '3.730885e-07', '8.535181e-08', '3.243762e-07', '1.519765e-08', '2.735828e-06', '7.588361e-07', '6.400312e-07', '5.581397e-06', '3.495598e-06', '2.210820e-07', '1.452268e-06', '1.096095e-07', '8.643556e-06', '2.535475e-07', '8.749528e-08', '4.388721e-07', '1.722094e-06', '9.372975e-09', '2.953064e-07', '8.455723e-08', '6.017565e-06', '1.354955e-06', '6.130419e-07', '1.361191e-05', '6.944288e-07', '2.820405e-06', '3.975336e-07', '3.968982e-06', '2.849038e-06'] |
|           6    |    50    |      2       | eliminacao | 3.902950e-02 | ['1.915118e-04', '2.794845e-06', '1.091332e-04', '1.349283e-04', '9.786812e-05', '1.111061e-04', '6.880553e-05', '3.209925e-05', '1.379628e-04', '4.355494e-05', '3.436306e-05', '9.599759e-05', '7.082261e-05', '8.243560e-05', '1.075039e-04', '1.018053e-04', '2.593317e-05', '1.521515e-04', '2.752050e-04', '1.716494e-04', '1.041520e-04', '1.440693e-04', '2.196203e-05', '1.664399e-04', '1.124286e-03', '8.933587e-05', '4.059774e-04', '1.477776e-04', '5.802116e-04', '7.239834e-05', '1.994667e-04', '4.361494e-04', '2.114821e-04', '1.042756e-04', '8.873974e-04', '1.793294e-04', '4.458791e-04', '9.594708e-05', '1.514503e-04', '9.473744e-05', '1.614215e-04', '1.504451e-05', '1.664804e-04', '1.568301e-04', '4.584215e-05', '3.660147e-04', '1.615733e-04', '8.181348e-05', '1.131133e-04', '1.537806e-04'] |
|           6    |    50    |      2       |  parcial   | 4.192580e-01 | ['3.025923e-05', '2.320550e-05', '1.205366e-06', '5.264270e-06', '1.012519e-05', '5.829722e-06', '1.652361e-05', '9.424854e-06', '1.072197e-05', '1.945318e-06', '8.783537e-06', '2.848445e-05', '1.738215e-05', '2.258128e-05', '1.381544e-05', '9.219589e-06', '2.791352e-05', '1.037961e-05', '3.092392e-05', '2.518665e-05', '1.012376e-05', '1.671305e-05', '2.935659e-06', '1.687615e-05', '8.691816e-05', '1.580385e-05', '8.353480e-05', '9.194275e-06', '7.792984e-05', '6.687248e-07', '1.895394e-05', '2.921968e-05', '2.405876e-05', '8.958779e-06', '9.306501e-05', '2.744760e-05', '2.385708e-05', '8.298221e-06', '1.086216e-05', '3.975204e-06', '1.903539e-05', '6.071389e-06', '1.399241e-05', '1.154563e-05', '2.412000e-05', '1.715767e-04', '1.114612e-05', '7.862239e-06', '8.538396e-06', '9.496608e-06'] |
|           6    |    50    |      2       |  completa  | 4.283495e-01 | ['1.948766e-05', '1.408140e-05', '7.134809e-07', '4.994024e-06', '5.717490e-06', '5.050526e-06', '2.014751e-05', '6.367212e-06', '1.309971e-05', '2.907094e-07', '6.910824e-06', '2.030650e-05', '1.192792e-05', '1.293763e-05', '1.250292e-05', '5.592528e-06', '1.661577e-05', '1.269879e-05', '2.782566e-05', '1.583970e-05', '7.055263e-06', '1.303165e-05', '1.076199e-06', '1.386761e-05', '7.124710e-05', '1.225895e-05', '6.844260e-05', '7.914206e-06', '3.460230e-05', '1.981781e-06', '1.605087e-05', '2.711948e-05', '1.948008e-05', '6.805678e-06', '8.129446e-05', '2.181036e-05', '2.703241e-05', '6.250235e-06', '9.004246e-06', '3.336319e-06', '1.363599e-05', '3.896887e-07', '1.181168e-05', '1.169040e-05', '1.704266e-05', '1.551972e-04', '1.006586e-05', '5.808943e-06', '6.917832e-06', '1.018478e-05'] |
|           7    |    50    |      2       | eliminacao | 3.897710e-02 | ['2.227237e-05', '2.357616e-03', '3.600642e-05', '7.130578e-05', '9.412473e-05', '6.840027e-05', '5.780073e-05', '1.273699e-04', '9.476517e-05', '9.957009e-05', '5.308912e-05', '5.635379e-05', '8.778213e-05', '5.823960e-05', '5.392051e-04', '7.220502e-05', '9.101769e-05', '2.348330e-05', '6.352626e-05', '3.755910e-05', '3.839875e-05', '2.961909e-05', '7.983450e-05', '1.535164e-05', '6.593399e-05', '7.596376e-05', '1.056709e-04', '7.601856e-05', '1.282320e-04', '6.460265e-05', '1.190743e-05', '2.990894e-05', '6.741187e-05', '1.531119e-04', '6.012459e-05', '7.025339e-05', '8.680768e-05', '5.133494e-05', '6.085721e-04', '1.156004e-05', '5.971322e-06', '1.182655e-04', '1.194349e-04', '4.597552e-05', '9.055434e-05', '7.068074e-05', '5.225689e-05', '1.104685e-04', '3.465862e-05', '3.065572e-05'] |
|           7    |    50    |      2       |  parcial   | 4.006913e-01 | ['9.269645e-07', '3.506371e-05', '1.083863e-06', '1.073065e-06', '5.037402e-08', '2.585104e-08', '3.038737e-07', '7.725681e-07', '9.815429e-07', '1.225665e-07', '5.847169e-07', '1.475706e-07', '4.508886e-06', '4.056861e-07', '2.779651e-06', '4.426037e-07', '1.666646e-06', '2.225774e-06', '2.304155e-07', '1.628091e-06', '3.976492e-07', '8.723709e-07', '8.331072e-08', '1.081739e-05', '1.739658e-08', '7.562126e-07', '7.047207e-07', '9.442548e-07', '5.733248e-07', '8.188278e-08', '9.508716e-08', '2.220306e-07', '5.809387e-07', '8.756432e-08', '2.933132e-07', '3.389121e-09', '9.169006e-07', '2.335450e-07', '6.894887e-06', '6.990241e-07', '3.453225e-07', '1.318947e-06', '7.455596e-06', '1.687180e-06', '4.254117e-07', '9.542108e-07', '1.316606e-07', '7.761675e-07', '4.152210e-07', '1.124210e-06'] |
|           7    |    50    |      2       |  completa  | 4.313652e-01 | ['1.730766e-06', '5.992256e-05', '1.724666e-06', '5.793544e-08', '8.962762e-07', '6.507861e-08', '3.701181e-07', '1.199450e-06', '1.522715e-07', '4.230420e-07', '8.187755e-07', '3.648334e-08', '2.059463e-06', '3.193949e-08', '1.049132e-06', '9.501018e-07', '1.116986e-06', '1.737085e-06', '8.643191e-07', '3.516306e-07', '1.015621e-06', '9.750326e-07', '4.019878e-07', '5.829683e-06', '6.421603e-07', '7.562126e-07', '8.540164e-07', '8.524067e-07', '7.994317e-07', '2.359978e-07', '7.096089e-07', '1.842418e-07', '2.510170e-08', '4.445963e-07', '2.003570e-07', '1.179355e-06', '1.753120e-06', '6.690997e-07', '7.869060e-06', '2.227204e-07', '9.805191e-07', '3.625338e-06', '1.300247e-05', '2.294821e-06', '1.612213e-06', '6.918624e-07', '5.427641e-07', '1.439114e-06', '1.289836e-06', '2.337868e-06'] |
|           8    |    50    |      2       | eliminacao | 3.877740e-02 | ['2.392010e-03', '1.055472e-03', '2.835290e-04', '3.111251e-05', '7.249444e-04', '2.026481e-04', '2.437721e-04', '2.004578e-04', '4.417206e-04', '2.173075e-04', '2.436452e-04', '5.895698e-04', '1.741044e-03', '1.028232e-05', '3.629462e-03', '6.866625e-05', '1.815351e-03', '2.909693e-04', '1.094892e-04', '1.538568e-03', '4.137952e-04', '1.191344e-04', '1.320042e-04', '9.914085e-04', '5.666781e-04', '5.971231e-05', '9.924640e-05', '7.458100e-04', '1.405349e-04', '1.006254e-03', '2.814412e-04', '2.080405e-04', '6.181569e-05', '3.792226e-04', '1.511948e-04', '8.353728e-04', '1.364559e-04', '1.494309e-03', '5.083596e-05', '3.667517e-04', '4.150636e-04', '4.226663e-04', '7.590332e-04', '4.768289e-04', '3.298742e-04', '2.691931e-04', '4.360015e-04', '1.337360e-03', '3.527716e-04', '1.249855e-03'] |
|           8    |    50    |      2       |  parcial   | 4.393913e-01 | ['1.068681e-04', '5.427810e-05', '5.993102e-06', '1.130970e-06', '6.979578e-05', '1.069068e-06', '1.572065e-05', '9.910542e-06', '7.774576e-06', '1.861806e-06', '3.766313e-06', '2.077511e-05', '1.154961e-04', '1.134920e-05', '2.926236e-04', '1.265679e-05', '1.298362e-04', '1.350266e-06', '1.809873e-05', '5.772342e-05', '1.938047e-05', '4.321642e-05', '1.426057e-06', '4.478994e-05', '2.016878e-05', '4.403447e-06', '1.177411e-05', '2.520431e-05', '3.386550e-06', '5.216068e-05', '2.006853e-05', '4.161500e-06', '3.148927e-06', '1.827375e-05', '6.864869e-07', '5.622939e-05', '2.127368e-06', '8.820310e-05', '1.074587e-05', '4.128431e-07', '1.009898e-05', '1.565515e-05', '5.087721e-05', '1.576996e-05', '1.131876e-05', '4.805205e-06', '1.085674e-05', '6.050348e-05', '1.023177e-05', '3.471248e-05'] |
|           8    |    50    |      2       |  completa  | 4.367755e-01 | ['2.135788e-05', '1.288971e-05', '2.004770e-06', '1.420748e-06', '1.574647e-05', '7.646095e-07', '4.043304e-06', '3.721869e-06', '4.127072e-07', '1.367365e-06', '1.679801e-06', '3.551133e-06', '2.763040e-05', '1.097839e-06', '3.977242e-05', '1.549819e-06', '2.567243e-05', '3.619050e-08', '3.943469e-06', '1.301772e-05', '4.437552e-06', '9.196964e-06', '1.496154e-06', '9.410406e-06', '4.787124e-06', '4.737802e-07', '1.342475e-06', '6.708448e-06', '3.184269e-07', '8.824789e-06', '4.871861e-06', '2.777869e-06', '5.880117e-08', '2.075945e-06', '1.299187e-06', '1.201926e-05', '5.763785e-08', '1.755884e-05', '3.528758e-06', '1.579092e-06', '2.212829e-06', '3.998889e-06', '1.312683e-05', '3.010472e-06', '3.874281e-06', '6.832328e-08', '2.277367e-06', '2.947387e-06', '3.017586e-06', '8.124402e-06'] |
|           9    |    50    |      2       | eliminacao | 3.917970e-02 | ['9.948490e-04', '1.554152e-03', '1.057918e-03', '1.091237e-03', '9.392101e-04', '1.075381e-03', '8.821045e-04', '1.259676e-03', '9.316704e-04', '5.390911e-04', '1.127890e-03', '1.089804e-03', '8.675169e-04', '9.564143e-04', '1.146255e-03', '9.835231e-04', '1.776096e-02', '9.710188e-04', '9.255944e-04', '1.834649e-03', '8.008648e-04', '6.408330e-04', '1.078094e-03', '1.102791e-03', '9.434131e-04', '9.544025e-04', '9.534073e-04', '1.046165e-03', '1.126037e-03', '9.560619e-04', '9.052924e-04', '7.620094e-04', '1.314964e-03', '1.501171e+00', '9.723689e-04', '1.037962e-03', '9.922479e-04', '9.166959e-04', '1.072108e-03', '9.791934e-04', '1.126579e-03', '9.635321e-04', '1.411818e-03', '1.078071e-03', '9.799397e-04', '3.751715e-03', '1.018951e-03', '1.021450e-03', '1.016298e-03', '9.356404e-04'] |
|           9    |    50    |      2       |  parcial   | 4.014912e-01 | ['3.059872e-05', '5.252731e-05', '4.062101e-05', '3.939268e-05', '4.135017e-05', '4.146509e-05', '2.400669e-05', '5.079935e-05', '3.401436e-05', '1.245152e-05', '3.375085e-05', '4.033787e-05', '2.698625e-05', '3.347367e-05', '3.879523e-05', '2.622236e-05', '6.016733e-04', '3.519044e-05', '2.991417e-05', '6.640987e-05', '3.722298e-05', '2.123117e-05', '3.525237e-05', '3.868157e-05', '3.468928e-05', '3.774464e-05', '3.702495e-05', '3.870372e-05', '4.360597e-05', '3.468370e-05', '5.594797e-05', '4.537405e-05', '5.285712e-05', '4.134953e-02', '3.716542e-05', '4.014911e-05', '3.854595e-05', '6.552790e-05', '4.170516e-05', '3.722725e-05', '3.897617e-05', '3.845454e-05', '5.421945e-05', '4.369858e-05', '3.642248e-05', '1.520517e-04', '3.876895e-05', '3.921730e-05', '3.699716e-05', '1.756066e-05'] |
|           9    |    50    |      2       |  completa  | 4.291934e-01 | ['1.183481e-07', '7.945801e-06', '1.576582e-06', '1.112407e-06', '1.502278e-06', '1.335196e-06', '6.651942e-07', '2.666598e-06', '9.816058e-07', '2.517772e-07', '4.889619e-07', '7.004534e-07', '7.491355e-07', '1.172589e-06', '1.695256e-07', '6.074987e-07', '6.587365e-05', '1.394173e-06', '3.206344e-07', '4.119067e-07', '2.796410e-07', '6.628447e-07', '3.580567e-07', '1.185483e-06', '3.338859e-07', '1.757023e-06', '1.723432e-06', '1.063648e-06', '1.164600e-06', '3.222968e-07', '6.230037e-07', '3.858986e-06', '1.918730e-06', '9.268086e-04', '1.584344e-06', '1.052980e-06', '1.023109e-06', '1.372191e-05', '1.167641e-06', '1.316209e-06', '1.533729e-06', '1.195418e-06', '2.393919e-07', '1.499882e-06', '6.017339e-07', '8.126387e-07', '8.436256e-07', '9.642448e-07', '7.242816e-07', '4.523370e-06'] |
|          10    |    50    |      2       | eliminacao | 3.861110e-02 | ['4.853024e-04', '6.726808e-04', '5.195633e-04', '6.854481e-04', '5.522646e-04', '5.677846e-04', '5.315766e-04', '5.221136e-04', '5.297049e-04', '6.232439e-04', '5.015631e-04', '3.915688e-04', '5.169376e-04', '4.905604e-04', '5.269679e-04', '7.324273e-04', '3.189670e-04', '6.160314e-04', '4.020213e-04', '7.211404e-04', '5.120782e-04', '4.504077e-04', '5.049598e-04', '4.531347e-04', '5.385254e-04', '5.719462e-04', '5.380574e-04', '4.880440e-04', '5.738168e-04', '5.814587e-04', '4.862132e-04', '4.965998e-04', '4.164483e-04', '4.084011e-04', '5.203607e-04', '4.973951e-04', '4.764483e-04', '4.672624e-04', '5.532936e-04', '5.059182e-04', '5.030926e-04', '5.319952e-04', '5.000770e-04', '3.697752e-04', '6.789231e-04', '4.894181e-04', '5.067730e-04', '4.750835e-04', '4.612087e-04', '4.873833e-04'] |
